bus_id,bus_name,date,is_weekend,source,dest,operator,bus_type,capacity,seats_available,departure_time,arrival_time,duration_hours,distance_km,price,rating,is_night_service,is_direct,ai_generated
19026,MUL-19026,2026-03-07,True,Kochi,Bangalore,Goa RTC,Multi-Axle Volvo,43,26,23:30:00,05:36:00,6.1,307,600,4.4,True,True,False
19027,AC -19027,2026-03-07,True,Kochi,Bangalore,SRS Travels,AC Sleeper,35,11,04:00:00,14:00:00,10.0,499,700,4.3,True,True,False
19028,AI-19028,2026-03-07,True,Bhopal,Jalgaon,KK Travels,AC Seater,45,39,15:00:00,05:24:00,14.4,722,750,4.2,False,False,True
19029,AI-19029,2026-03-07,True,Bhopal,Jalgaon,Parveen Travels,AC Sleeper,35,30,12:00:00,20:24:00,8.4,422,600,4.4,False,False,True
19030,AI-19030,2026-03-07,True,Bhopal,Jalgaon,Bharathi Travels,Non-AC Sleeper,40,30,23:00:00,02:30:00,3.5,174,150,4.2,True,False,True
19031,AI-19031,2026-03-07,True,Malda,Akola,GSRTC,AC Sleeper,35,29,20:00:00,07:54:00,11.9,596,850,4.1,False,False,True
19032,AI-19032,2026-03-07,True,Malda,Akola,MSRTC,AC Seater,45,14,10:30:00,14:18:00,3.8,191,200,4.0,False,False,True
19033,AI-19033,2026-03-07,True,Malda,Akola,TNSTC,Non-AC Sleeper,40,6,12:00:00,02:48:00,14.8,738,700,3.7,False,False,True
19034,AI-19034,2026-03-07,True,Wayanad,Kadapa,Kerala RTC,Volvo AC,40,22,10:00:00,00:06:00,14.1,704,1250,4.1,False,False,True
19035,AI-19035,2026-03-07,True,Wayanad,Kadapa,Kallada Travels,Volvo AC,40,22,07:00:00,13:48:00,6.8,340,600,4.5,False,False,True
19036,AI-19036,2026-03-07,True,Wayanad,Kadapa,OSRTC,AC Sleeper,35,17,23:00:00,05:24:00,6.4,322,450,4.0,True,False,True
19037,AI-19037,2026-03-07,True,Greater Noida,Lonavala,SRS Travels,Multi-Axle Volvo,43,30,19:00:00,02:30:00,7.5,375,750,4.8,False,False,True
19038,AI-19038,2026-03-07,True,Greater Noida,Lonavala,TNSTC,Electric Bus,40,13,09:00:00,14:06:00,5.1,253,300,4.2,False,False,True
19039,AI-19039,2026-03-07,True,Greater Noida,Lonavala,GSRTC,AC Semi-Sleeper,40,17,03:00:00,14:12:00,11.2,559,650,4.1,True,False,True
19040,AI-19040,2026-03-07,True,Hampi,Madurai,RSRTC,Electric Bus,40,16,09:00:00,17:54:00,8.9,445,550,4.2,False,False,True
19041,AI-19041,2026-03-07,True,Hampi,Madurai,Neeta Travels,Non-AC Seater,50,48,09:30:00,23:12:00,13.7,683,550,3.8,False,False,True
19042,AI-19042,2026-03-07,True,Hampi,Madurai,Shrinath Travels,Non-AC Seater,50,21,11:00:00,15:18:00,4.3,217,150,4.1,False,False,True
19043,AI-19043,2026-03-07,True,Bhuj,Gurgaon,RSRTC,Non-AC Sleeper,40,29,18:30:00,03:42:00,9.2,458,450,3.8,False,False,True
19044,AI-19044,2026-03-07,True,Bhuj,Gurgaon,KPN Travels,AC Semi-Sleeper,40,36,17:00:00,20:12:00,3.2,158,200,4.4,False,False,True
19045,AI-19045,2026-03-07,True,Bhuj,Gurgaon,MSRTC,Non-AC Seater,50,17,20:30:00,01:30:00,5.0,252,200,3.7,False,False,True
19046,AI-19046,2026-03-07,True,Agra,Varkala,WBTC,Multi-Axle Volvo,43,22,04:00:00,17:06:00,13.1,654,1300,4.4,True,False,True
19047,AI-19047,2026-03-07,True,Agra,Varkala,Paulo Travels,Non-AC Seater,50,23,10:00:00,22:48:00,12.8,638,500,4.1,False,False,True
19048,AI-19048,2026-03-07,True,Agra,Varkala,TNSTC,Non-AC Seater,50,23,00:00:00,07:06:00,7.1,354,300,3.8,True,False,True
19049,AI-19049,2026-03-07,True,Nellore,Srirangapatna,JRTC,AC Sleeper,35,9,08:30:00,21:18:00,12.8,638,900,4.3,False,False,True
19050,AI-19050,2026-03-07,True,Nellore,Srirangapatna,Bharathi Travels,Multi-Axle Volvo,43,28,21:00:00,11:36:00,14.6,730,1450,4.5,True,False,True
19051,AI-19051,2026-03-07,True,Nellore,Srirangapatna,GSRTC,Electric Bus,40,12,15:00:00,03:48:00,12.8,642,800,4.1,False,False,True
19052,AI-19052,2026-03-07,True,Malda,Jorhat,DTC,AC Seater,45,11,10:00:00,18:12:00,8.2,409,450,4.0,False,False,True
19053,AI-19053,2026-03-07,True,Malda,Jorhat,Kaveri Travels,AC Semi-Sleeper,40,23,18:00:00,22:54:00,4.9,246,300,4.1,False,False,True
19054,AI-19054,2026-03-07,True,Malda,Jorhat,Kaveri Travels,Volvo AC,40,13,05:30:00,15:48:00,10.3,513,900,4.4,True,False,True
19055,AI-19055,2026-03-07,True,Bijapur,Indore,MSRTC,Volvo AC,40,37,13:00:00,11:30:00,22.5,1125,2000,4.2,False,False,True
19056,AI-19056,2026-03-07,True,Bijapur,Indore,Raj Travels,Multi-Axle Volvo,43,6,14:00:00,19:06:00,29.1,1455,2900,4.4,False,False,True
19057,AI-19057,2026-03-07,True,Bijapur,Indore,JRTC,Volvo AC,40,7,11:00:00,15:48:00,28.8,1440,2550,4.4,False,False,True
19058,AI-19058,2026-03-07,True,Muzaffarpur,Brahmapur,BSRTC,Non-AC Seater,50,41,19:30:00,02:18:00,6.8,341,250,3.7,False,False,True
19059,AI-19059,2026-03-07,True,Muzaffarpur,Brahmapur,KSRTC,Volvo AC,40,28,06:30:00,09:54:00,3.4,169,300,4.0,False,False,True
19060,AI-19060,2026-03-07,True,Muzaffarpur,Brahmapur,RSRTC,Non-AC Seater,50,27,23:30:00,13:30:00,14.0,700,550,3.8,True,False,True
19061,AI-19061,2026-03-07,True,Kakinada,Surat,GSRTC,Non-AC Seater,50,8,19:00:00,00:42:00,29.7,1487,1200,3.6,False,False,True
19062,AI-19062,2026-03-07,True,Kakinada,Surat,BSRTC,Multi-Axle Volvo,43,12,21:00:00,09:36:00,12.6,630,1250,4.3,True,False,True
19063,AI-19063,2026-03-07,True,Kakinada,Surat,Green Line,AC Seater,45,34,18:30:00,21:00:00,26.5,1326,1400,4.4,False,False,True
19064,AI-19064,2026-03-07,True,Agra,Haridwar,TSRTC,AC Seater,45,33,06:30:00,13:24:00,6.9,345,350,3.8,False,False,True
19065,AI-19065,2026-03-07,True,Agra,Haridwar,DTC,Non-AC Sleeper,40,35,07:00:00,19:36:00,12.6,628,600,3.9,False,False,True
19066,AI-19066,2026-03-07,True,Agra,Haridwar,SETC,Electric Bus,40,25,05:30:00,09:36:00,4.1,203,250,4.1,True,False,True
19067,AI-19067,2026-03-07,True,Haldia,Bangalore,Orange Travels,Volvo AC,40,38,10:00:00,21:00:00,11.0,551,950,4.6,False,False,True
19068,AI-19068,2026-03-07,True,Haldia,Bangalore,Parveen Travels,Multi-Axle Volvo,43,33,11:30:00,15:30:00,4.0,201,400,4.6,False,False,True
19069,AI-19069,2026-03-07,True,Haldia,Bangalore,SRS Travels,Non-AC Seater,50,5,20:30:00,09:12:00,12.7,635,500,4.0,False,False,True
19070,AI-19070,2026-03-07,True,Hampi,Davangere,Paulo Travels,Electric Bus,40,10,00:00:00,04:00:00,4.0,201,250,4.4,True,False,True
19071,AI-19071,2026-03-07,True,Hampi,Davangere,RedBus Express,AC Sleeper,35,11,17:00:00,04:00:00,11.0,550,800,4.3,False,False,True
19072,AI-19072,2026-03-07,True,Hampi,Davangere,Kaveri Travels,Volvo AC,40,37,10:30:00,21:42:00,11.2,561,1000,4.6,False,False,True
19073,AI-19073,2026-03-07,True,Dewas,Navsari,SETC,Non-AC Seater,50,5,08:30:00,12:12:00,3.7,186,150,3.8,False,False,True
19074,AI-19074,2026-03-07,True,Dewas,Navsari,Neeta Travels,Multi-Axle Volvo,43,19,14:00:00,20:42:00,6.7,335,650,4.5,False,False,True
19075,AI-19075,2026-03-07,True,Dewas,Navsari,RSRTC,Non-AC Seater,50,41,18:00:00,21:42:00,3.7,183,150,3.7,False,False,True
19076,AI-19076,2026-03-07,True,Pathanamthitta,Bareilly,Konduskar Travels,Multi-Axle Volvo,43,12,07:30:00,18:06:00,10.6,530,1050,4.6,False,False,True
19077,AI-19077,2026-03-07,True,Pathanamthitta,Bareilly,DTC,Electric Bus,40,38,07:00:00,12:00:00,5.0,251,300,4.2,False,False,True
19078,AI-19078,2026-03-07,True,Pathanamthitta,Bareilly,Bharathi Travels,AC Sleeper,35,9,05:00:00,17:54:00,12.9,643,950,4.3,True,False,True
19079,AI-19079,2026-03-07,True,Mysore,Pune,IntrCity SmartBus,Electric Bus,40,37,18:00:00,02:48:00,8.8,441,550,4.4,False,False,True
19080,AI-19080,2026-03-07,True,Mysore,Pune,DTC,Electric Bus,40,5,18:30:00,10:18:00,15.8,790,1000,4.3,False,False,True
19081,AI-19081,2026-03-07,True,Mysore,Pune,APSRTC,AC Seater,45,5,07:30:00,14:42:00,7.2,360,350,3.8,False,False,True
19082,AI-19082,2026-03-07,True,Malda,Hassan,KSRTC,AC Semi-Sleeper,40,33,21:00:00,12:42:00,15.7,786,950,4.0,True,False,True
19083,AI-19083,2026-03-07,True,Malda,Hassan,Skyline Travels,Non-AC Seater,50,13,12:00:00,17:18:00,5.3,264,200,3.9,False,False,True
19084,AI-19084,2026-03-07,True,Malda,Hassan,Raj Travels,Non-AC Seater,50,10,05:30:00,16:06:00,10.6,530,400,4.1,True,False,True
19085,AI-19085,2026-03-07,True,Noida,Gandhinagar,Green Line,AC Sleeper,35,28,18:30:00,10:18:00,15.8,790,1150,4.3,False,False,True
19086,AI-19086,2026-03-07,True,Noida,Gandhinagar,OSRTC,AC Sleeper,35,17,10:00:00,21:54:00,11.9,596,850,4.1,False,False,True
19087,AI-19087,2026-03-07,True,Noida,Gandhinagar,National Travels,AC Sleeper,35,23,02:00:00,05:42:00,3.7,187,250,4.4,True,False,True
19088,NON-19088,2026-03-08,True,Delhi,Jaipur,Konduskar Travels,Non-AC Seater,50,27,06:00:00,07:00:00,25.0,1248,1000,3.9,False,True,False
19089,AC -19089,2026-03-08,True,Delhi,Jaipur,MSRTC,AC Seater,45,38,05:00:00,05:48:00,24.8,1242,1300,3.8,True,True,False
19090,AC -19090,2026-03-08,True,Delhi,Jaipur,Garuda Travels,AC Semi-Sleeper,40,16,10:30:00,17:06:00,6.6,329,400,4.3,False,True,False
19091,VOL-19091,2026-03-08,True,Delhi,Jaipur,GSRTC,Volvo AC,40,27,11:30:00,22:00:00,10.5,525,900,4.1,False,True,False
19092,NON-19092,2026-03-08,True,Delhi,Jaipur,Konduskar Travels,Non-AC Seater,50,38,15:00:00,13:12:00,22.2,1108,900,4.1,False,True,False
19093,VOL-19093,2026-03-08,True,Delhi,Jaipur,BMTC,Volvo AC,40,10,17:00:00,23:42:00,6.7,333,600,4.3,False,True,False
19094,MUL-19094,2026-03-08,True,Delhi,Jaipur,TSRTC,Multi-Axle Volvo,43,41,18:00:00,20:54:00,26.9,1344,2700,4.4,False,True,False
19095,AC -19095,2026-03-08,True,Delhi,Jaipur,BSRTC,AC Seater,45,17,23:30:00,18:54:00,19.4,970,1000,3.8,True,True,False
19096,NON-19096,2026-03-08,True,Delhi,Jaipur,BSRTC,Non-AC Seater,50,8,04:00:00,16:48:00,12.8,639,500,3.6,True,True,False
19097,NON-19097,2026-03-08,True,Delhi,Jaipur,WBTC,Non-AC Seater,50,26,21:00:00,21:30:00,24.5,1223,1000,3.9,True,True,False
19098,ELE-19098,2026-03-08,True,Delhi,Jaipur,OSRTC,Electric Bus,40,28,23:00:00,03:24:00,28.4,1421,1800,4.3,True,True,False
19099,VOL-19099,2026-03-08,True,Delhi,Agra,Garuda Travels,Volvo AC,40,24,07:00:00,17:54:00,10.9,547,950,4.5,False,True,False
19100,NON-19100,2026-03-08,True,Delhi,Agra,Paulo Travels,Non-AC Seater,50,10,06:30:00,13:42:00,7.2,358,300,4.0,False,True,False
19101,NON-19101,2026-03-08,True,Delhi,Agra,TNSTC,Non-AC Seater,50,23,16:00:00,01:06:00,9.1,453,350,3.6,False,True,False
19102,ELE-19102,2026-03-08,True,Delhi,Agra,Orange Travels,Electric Bus,40,25,13:00:00,23:30:00,10.5,525,650,4.6,False,True,False
19103,AC -19103,2026-03-08,True,Delhi,Agra,JRTC,AC Seater,45,10,10:30:00,16:24:00,5.9,295,300,3.8,False,True,False
19104,VOL-19104,2026-03-08,True,Delhi,Agra,DTC,Volvo AC,40,31,17:00:00,03:30:00,10.5,524,900,4.1,False,True,False
19105,VOL-19105,2026-03-08,True,Delhi,Agra,RSRTC,Volvo AC,40,37,20:30:00,12:18:00,15.8,788,1400,4.1,False,True,False
19106,MUL-19106,2026-03-08,True,Delhi,Agra,Goa RTC,Multi-Axle Volvo,43,16,21:00:00,11:24:00,14.4,719,1450,4.3,True,True,False
19107,AC -19107,2026-03-08,True,Delhi,Agra,Jabbar Travels,AC Semi-Sleeper,40,23,23:00:00,12:00:00,13.0,652,800,4.2,True,True,False
19108,AC -19108,2026-03-08,True,Delhi,Chandigarh,BMTC,AC Sleeper,35,33,07:30:00,15:48:00,8.3,416,600,4.3,False,True,False
19109,AC -19109,2026-03-08,True,Delhi,Chandigarh,BMTC,AC Sleeper,35,10,05:00:00,18:00:00,13.0,649,950,4.1,True,True,False
19110,ELE-19110,2026-03-08,True,Delhi,Chandigarh,JRTC,Electric Bus,40,24,09:00:00,00:54:00,15.9,797,1000,4.3,False,True,False
19111,VOL-19111,2026-03-08,True,Delhi,Chandigarh,IntrCity SmartBus,Volvo AC,40,37,14:00:00,02:30:00,12.5,626,1100,4.3,False,True,False
19112,VOL-19112,2026-03-08,True,Delhi,Chandigarh,Goa RTC,Volvo AC,40,18,13:00:00,00:48:00,11.8,590,1050,4.2,False,True,False
19113,ELE-19113,2026-03-08,True,Delhi,Chandigarh,SR Travels,Electric Bus,40,16,19:30:00,02:00:00,6.5,325,400,4.4,False,True,False
19114,NON-19114,2026-03-08,True,Delhi,Chandigarh,Bharathi Travels,Non-AC Sleeper,40,40,20:30:00,02:00:00,5.5,276,250,4.1,False,True,False
19115,AC -19115,2026-03-08,True,Delhi,Chandigarh,Goa RTC,AC Sleeper,35,26,03:00:00,11:42:00,8.7,437,650,4.0,True,True,False
19116,VOL-19116,2026-03-08,True,Delhi,Chandigarh,Parveen Travels,Volvo AC,40,39,22:00:00,02:54:00,4.9,245,450,4.6,True,True,False
19117,NON-19117,2026-03-08,True,Delhi,Chandigarh,MSRTC,Non-AC Sleeper,40,25,04:00:00,14:00:00,10.0,499,500,3.7,True,True,False
19118,MUL-19118,2026-03-08,True,Delhi,Lucknow,National Travels,Multi-Axle Volvo,43,41,08:00:00,17:18:00,9.3,465,950,4.7,False,True,False
19119,NON-19119,2026-03-08,True,Delhi,Lucknow,BMTC,Non-AC Seater,50,43,05:00:00,19:12:00,14.2,709,550,3.5,True,True,False
19120,NON-19120,2026-03-08,True,Delhi,Lucknow,Kallada Travels,Non-AC Sleeper,40,30,13:00:00,10:42:00,21.7,1083,1050,4.3,False,True,False
19121,MUL-19121,2026-03-08,True,Delhi,Lucknow,Green Line,Multi-Axle Volvo,43,22,10:00:00,22:00:00,12.0,598,1200,4.7,False,True,False
19122,AC -19122,2026-03-08,True,Delhi,Lucknow,VRL Travels,AC Semi-Sleeper,40,27,11:00:00,11:12:00,24.2,1212,1450,4.3,False,True,False
19123,MUL-19123,2026-03-08,True,Delhi,Lucknow,KK Travels,Multi-Axle Volvo,43,36,19:00:00,19:00:00,24.0,1198,2400,4.7,False,True,False
19124,NON-19124,2026-03-08,True,Delhi,Lucknow,Sharma Travels,Non-AC Sleeper,40,27,18:00:00,15:00:00,21.0,1051,1000,4.1,False,True,False
19125,AC -19125,2026-03-08,True,Delhi,Lucknow,PRTC,AC Seater,45,19,01:00:00,04:24:00,27.4,1371,1450,3.9,True,True,False
19126,MUL-19126,2026-03-08,True,Delhi,Lucknow,GSRTC,Multi-Axle Volvo,43,9,23:00:00,22:36:00,23.6,1179,2350,4.3,True,True,False
19127,NON-19127,2026-03-08,True,Delhi,Lucknow,CSRTC,Non-AC Sleeper,40,31,22:00:00,23:48:00,25.8,1290,1250,3.9,True,True,False
19128,MUL-19128,2026-03-08,True,Delhi,Lucknow,RedBus Express,Multi-Axle Volvo,43,9,22:30:00,09:24:00,10.9,545,1100,4.4,True,True,False
19129,MUL-19129,2026-03-08,True,Mumbai,Pune,Garuda Travels,Multi-Axle Volvo,43,12,07:00:00,14:24:00,31.4,1572,3150,4.6,False,True,False
19130,MUL-19130,2026-03-08,True,Mumbai,Pune,ASTC,Multi-Axle Volvo,43,6,07:30:00,05:42:00,22.2,1110,2200,4.5,False,True,False
19131,ELE-19131,2026-03-08,True,Mumbai,Pune,SETC,Electric Bus,40,39,13:00:00,01:06:00,36.1,1807,2300,4.2,False,True,False
19132,MUL-19132,2026-03-08,True,Mumbai,Pune,OSRTC,Multi-Axle Volvo,43,35,11:30:00,13:42:00,26.2,1308,2600,4.3,False,True,False
19133,NON-19133,2026-03-08,True,Mumbai,Pune,ASTC,Non-AC Sleeper,40,23,09:00:00,20:54:00,35.9,1795,1700,3.9,False,True,False
19134,ELE-19134,2026-03-08,True,Mumbai,Pune,Goa RTC,Electric Bus,40,7,19:30:00,20:48:00,25.3,1264,1600,4.1,False,True,False
19135,AC -19135,2026-03-08,True,Mumbai,Pune,SETC,AC Semi-Sleeper,40,24,20:00:00,23:12:00,27.2,1360,1650,3.9,False,True,False
19136,AC -19136,2026-03-08,True,Mumbai,Pune,ASTC,AC Sleeper,35,6,04:00:00,13:54:00,33.9,1694,2450,3.9,True,True,False
19137,VOL-19137,2026-03-08,True,Mumbai,Pune,Orange Travels,Volvo AC,40,31,00:00:00,03:42:00,27.7,1383,2450,4.7,True,True,False
19138,VOL-19138,2026-03-08,True,Mumbai,Goa,PRTC,Volvo AC,40,18,06:00:00,15:36:00,9.6,478,850,4.0,False,True,False
19139,MUL-19139,2026-03-08,True,Mumbai,Goa,Kallada Travels,Multi-Axle Volvo,43,41,05:00:00,12:48:00,7.8,389,800,4.5,True,True,False
19140,ELE-19140,2026-03-08,True,Mumbai,Goa,Kaveri Travels,Electric Bus,40,15,15:00:00,20:06:00,5.1,256,350,4.5,False,True,False
19141,VOL-19141,2026-03-08,True,Mumbai,Goa,OSRTC,Volvo AC,40,40,16:00:00,02:24:00,10.4,519,900,4.3,False,True,False
19142,VOL-19142,2026-03-08,True,Mumbai,Goa,Neeta Travels,Volvo AC,40,26,09:30:00,13:42:00,4.2,209,350,4.5,False,True,False
19143,AC -19143,2026-03-08,True,Mumbai,Goa,ASTC,AC Seater,45,33,17:00:00,05:54:00,12.9,647,650,4.0,False,True,False
19144,VOL-19144,2026-03-08,True,Mumbai,Goa,JRTC,Volvo AC,40,23,18:30:00,06:36:00,12.1,606,1050,4.3,False,True,False
19145,VOL-19145,2026-03-08,True,Mumbai,Goa,Garuda Travels,Volvo AC,40,28,01:00:00,12:42:00,11.7,583,1050,4.4,True,True,False
19146,AC -19146,2026-03-08,True,Mumbai,Nashik,Eagle Travels,AC Semi-Sleeper,40,26,06:00:00,15:24:00,9.4,468,550,4.3,False,True,False
19147,NON-19147,2026-03-08,True,Mumbai,Nashik,Sharma Travels,Non-AC Seater,50,22,07:30:00,11:30:00,4.0,199,150,4.1,False,True,False
19148,MUL-19148,2026-03-08,True,Mumbai,Nashik,KSRTC,Multi-Axle Volvo,43,43,10:30:00,00:30:00,14.0,702,1400,4.3,False,True,False
19149,AC -19149,2026-03-08,True,Mumbai,Nashik,JRTC,AC Sleeper,35,14,13:00:00,18:48:00,5.8,291,400,4.0,False,True,False
19150,AC -19150,2026-03-08,True,Mumbai,Nashik,Bharathi Travels,AC Sleeper,35,32,11:00:00,20:48:00,9.8,490,700,4.3,False,True,False
19151,AC -19151,2026-03-08,True,Mumbai,Nashik,Skyline Travels,AC Seater,45,7,19:00:00,05:24:00,10.4,520,550,4.1,False,True,False
19152,NON-19152,2026-03-08,True,Mumbai,Nashik,PEPSU,Non-AC Seater,50,41,17:00:00,00:06:00,7.1,355,300,3.8,False,True,False
19153,MUL-19153,2026-03-08,True,Mumbai,Nashik,SRS Travels,Multi-Axle Volvo,43,32,00:00:00,10:00:00,10.0,499,1000,4.7,True,True,False
19154,AC -19154,2026-03-08,True,Mumbai,Nashik,ASTC,AC Sleeper,35,10,02:00:00,14:48:00,12.8,642,900,4.1,True,True,False
19155,NON-19155,2026-03-08,True,Mumbai,Nashik,PRTC,Non-AC Seater,50,30,22:00:00,07:12:00,9.2,460,350,3.9,True,True,False
19156,AC -19156,2026-03-08,True,Mumbai,Nashik,Goa RTC,AC Semi-Sleeper,40,8,21:30:00,08:42:00,11.2,562,650,4.2,True,True,False
19157,MUL-19157,2026-03-08,True,Mumbai,Nashik,Kerala RTC,Multi-Axle Volvo,43,20,23:00:00,13:30:00,14.5,723,1450,4.3,True,True,False
19158,AC -19158,2026-03-08,True,Mumbai,Surat,MSRTC,AC Sleeper,35,25,08:00:00,05:12:00,21.2,1061,1550,4.2,False,True,False
19159,ELE-19159,2026-03-08,True,Mumbai,Surat,UPSRTC,Electric Bus,40,31,06:30:00,12:48:00,6.3,314,400,4.0,False,True,False
19160,ELE-19160,2026-03-08,True,Mumbai,Surat,Paulo Travels,Electric Bus,40,34,10:30:00,23:42:00,13.2,658,850,4.3,False,True,False
19161,MUL-19161,2026-03-08,True,Mumbai,Surat,Konduskar Travels,Multi-Axle Volvo,43,14,12:00:00,21:00:00,9.0,449,900,4.8,False,True,False
19162,AC -19162,2026-03-08,True,Mumbai,Surat,VRL Travels,AC Seater,45,37,11:00:00,22:36:00,11.6,582,600,4.1,False,True,False
19163,NON-19163,2026-03-08,True,Mumbai,Surat,UPSRTC,Non-AC Seater,50,8,18:30:00,21:54:00,27.4,1370,1100,3.8,False,True,False
19164,VOL-19164,2026-03-08,True,Mumbai,Surat,National Travels,Volvo AC,40,11,20:00:00,04:54:00,8.9,445,800,4.4,False,True,False
19165,AC -19165,2026-03-08,True,Mumbai,Surat,KPN Travels,AC Seater,45,25,04:00:00,07:24:00,27.4,1371,1450,4.1,True,True,False
19166,AC -19166,2026-03-08,True,Mumbai,Surat,Kallada Travels,AC Seater,45,45,23:00:00,10:36:00,11.6,580,600,4.3,True,True,False
19167,NON-19167,2026-03-08,True,Mumbai,Surat,KK Travels,Non-AC Sleeper,40,34,22:30:00,09:00:00,10.5,527,500,4.2,True,True,False
19168,NON-19168,2026-03-08,True,Bangalore,Chennai,VRL Travels,Non-AC Seater,50,14,07:30:00,10:06:00,26.6,1330,1050,4.1,False,True,False
19169,ELE-19169,2026-03-08,True,Bangalore,Chennai,Orange Travels,Electric Bus,40,26,06:00:00,02:36:00,20.6,1030,1300,4.2,False,True,False
19170,AC -19170,2026-03-08,True,Bangalore,Chennai,Konduskar Travels,AC Sleeper,35,17,13:00:00,17:18:00,28.3,1417,2050,4.6,False,True,False
19171,VOL-19171,2026-03-08,True,Bangalore,Chennai,KSRTC,Volvo AC,40,18,10:00:00,09:54:00,23.9,1197,2100,4.3,False,True,False
19172,AC -19172,2026-03-08,True,Bangalore,Chennai,SETC,AC Sleeper,35,6,11:00:00,00:42:00,37.7,1887,2700,4.2,False,True,False
19173,NON-19173,2026-03-08,True,Bangalore,Chennai,Bharathi Travels,Non-AC Sleeper,40,29,18:30:00,06:54:00,36.4,1820,1750,3.9,False,True,False
19174,ELE-19174,2026-03-08,True,Bangalore,Chennai,Kerala RTC,Electric Bus,40,26,20:00:00,16:54:00,20.9,1047,1350,4.2,False,True,False
19175,AC -19175,2026-03-08,True,Bangalore,Chennai,Eagle Travels,AC Seater,45,5,21:00:00,20:12:00,23.2,1158,1200,4.2,True,True,False
19176,MUL-19176,2026-03-08,True,Bangalore,Chennai,SETC,Multi-Axle Volvo,43,10,23:00:00,12:54:00,37.9,1896,3800,4.4,True,True,False
19177,AC -19177,2026-03-08,True,Bangalore,Mysore,APSRTC,AC Sleeper,35,5,06:00:00,18:12:00,12.2,609,900,4.3,False,True,False
19178,VOL-19178,2026-03-08,True,Bangalore,Mysore,Neeta Travels,Volvo AC,40,22,07:30:00,17:24:00,9.9,497,850,4.7,False,True,False
19179,VOL-19179,2026-03-08,True,Bangalore,Mysore,Paulo Travels,Volvo AC,40,5,14:00:00,19:36:00,5.6,278,500,4.6,False,True,False
19180,AC -19180,2026-03-08,True,Bangalore,Mysore,ASTC,AC Semi-Sleeper,40,33,10:30:00,20:06:00,9.6,482,600,3.9,False,True,False
19181,VOL-19181,2026-03-08,True,Bangalore,Mysore,IntrCity SmartBus,Volvo AC,40,16,10:00:00,21:30:00,11.5,577,1000,4.6,False,True,False
19182,MUL-19182,2026-03-08,True,Bangalore,Mysore,National Travels,Multi-Axle Volvo,43,29,18:00:00,03:18:00,9.3,464,950,4.5,False,True,False
19183,NON-19183,2026-03-08,True,Bangalore,Mysore,DTC,Non-AC Sleeper,40,28,17:00:00,22:24:00,5.4,268,250,3.6,False,True,False
19184,AC -19184,2026-03-08,True,Bangalore,Mysore,BSRTC,AC Semi-Sleeper,40,35,03:00:00,06:24:00,3.4,171,200,3.9,True,True,False
19185,AC -19185,2026-03-08,True,Bangalore,Mysore,BMTC,AC Seater,45,13,04:00:00,12:06:00,8.1,405,400,4.1,True,True,False
19186,AC -19186,2026-03-08,True,Bangalore,Mysore,WBTC,AC Sleeper,35,18,23:00:00,12:12:00,13.2,662,950,4.2,True,True,False
19187,MUL-19187,2026-03-08,True,Bangalore,Coimbatore,JRTC,Multi-Axle Volvo,43,17,07:30:00,12:42:00,5.2,259,500,4.1,False,True,False
19188,AC -19188,2026-03-08,True,Bangalore,Coimbatore,RSRTC,AC Sleeper,35,23,06:30:00,14:30:00,8.0,398,550,3.9,False,True,False
19189,AC -19189,2026-03-08,True,Bangalore,Coimbatore,RSRTC,AC Sleeper,35,5,10:00:00,14:12:00,4.2,209,300,4.0,False,True,False
19190,MUL-19190,2026-03-08,True,Bangalore,Coimbatore,RSRTC,Multi-Axle Volvo,43,22,12:00:00,15:18:00,3.3,166,350,4.4,False,True,False
19191,NON-19191,2026-03-08,True,Bangalore,Coimbatore,GSRTC,Non-AC Sleeper,40,24,13:00:00,04:54:00,15.9,796,750,3.7,False,True,False
19192,AC -19192,2026-03-08,True,Bangalore,Coimbatore,Skyline Travels,AC Seater,45,25,18:30:00,22:42:00,4.2,211,200,4.2,False,True,False
19193,NON-19193,2026-03-08,True,Bangalore,Coimbatore,Paulo Travels,Non-AC Sleeper,40,14,20:30:00,01:30:00,5.0,250,250,3.9,False,True,False
19194,MUL-19194,2026-03-08,True,Bangalore,Coimbatore,Eagle Travels,Multi-Axle Volvo,43,43,23:30:00,12:00:00,12.5,627,1250,4.7,True,True,False
19195,NON-19195,2026-03-08,True,Bangalore,Coimbatore,Jabbar Travels,Non-AC Seater,50,24,23:00:00,14:48:00,15.8,791,650,4.1,True,True,False
19196,MUL-19196,2026-03-08,True,Bangalore,Coimbatore,MSRTC,Multi-Axle Volvo,43,10,22:00:00,07:18:00,9.3,467,950,4.3,True,True,False
19197,NON-19197,2026-03-08,True,Bangalore,Coimbatore,Paulo Travels,Non-AC Sleeper,40,27,21:00:00,08:18:00,11.3,563,550,4.2,True,True,False
19198,MUL-19198,2026-03-08,True,Chennai,Coimbatore,Kallada Travels,Multi-Axle Volvo,43,15,07:30:00,23:12:00,15.7,785,1550,4.6,False,True,False
19199,ELE-19199,2026-03-08,True,Chennai,Coimbatore,PRTC,Electric Bus,40,21,06:00:00,10:54:00,4.9,244,300,4.1,False,True,False
19200,NON-19200,2026-03-08,True,Chennai,Coimbatore,APSRTC,Non-AC Sleeper,40,12,09:30:00,21:18:00,11.8,590,550,3.7,False,True,False
